code;dd;surtaxe;rs;tin;tva;tev;ta;cosec;pcs;t_past;t_para;uemoa;pcc;ref;t_conj;t_ciment;bic;mercurialis
7019590000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7019900000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;FALSE;FALSE
7020000000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7101100000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7101210000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7101220000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7102100000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7102210000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7102290000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7102310000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7102390000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7103100000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7103910000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7103990000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7104100000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7104200000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7104900000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7105100000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7105900000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7106100000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7106910000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7106920000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7107000000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7108110000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7108120000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7108130000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7108200000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7109000000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7110110000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7110190000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7110210000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7110290000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7110310000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7110390000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7110410000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7110490000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7111000000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7112300000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7112910000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7112920000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7112990000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7113110000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7113190000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7113200000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7114110000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7114190000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7114200000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7115100000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7115900000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7116100000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7116200000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7117110000;0.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7117190000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7117900000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;0.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7118100000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7118900000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7201100000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7201200000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7201500000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7202110000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7202190000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7202210000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7202290000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7202300000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7202410000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7202490000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7202500000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7202600000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7202700000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7202800000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7202910000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7202920000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7202930000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7202990000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7203100000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7203900000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7204100000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7204210000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7204290000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7204300000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7204410000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7204490000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7204500000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7205100000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7205210000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7205290000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7206100000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7206900000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7207110000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7207120000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7207190000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7207200000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7208100000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7208250000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7208260000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7208270000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7208360000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7208370000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7208380000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7208390000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7208400000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7208510000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7208520000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7208530000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7208540000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;FALSE;FALSE
7208900000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7209150000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7209160000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7209170000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7209180000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7209250000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7209260000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7209270000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;FALSE;FALSE
7209280000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7209900000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7210110000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7210120000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7210200000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7210300000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7210410000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7210490010;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7210490090;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7210500000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7210610010;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7210610090;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7210690010;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7210690090;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7210700010;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7210700090;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7210900000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7211130000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7211140000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7211190000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7211230000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7211290000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7211900000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7212100000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7212200000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7212300000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7212400000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7212500000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7212600000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7213100000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7213200000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7213910000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7213990000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7214100000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7214200000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7214300000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7214910000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7214990000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7215100000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7215500000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7215900000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7216100000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;FALSE;FALSE
7216210000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7216220000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7216310000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7216320000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7216330000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7216400000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7216500000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7216610000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7216690000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7216910000;20.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;FALSE;FALSE
7216990000;10.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7217100000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7217200000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7217300000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7217900000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7218100000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7218910000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7218990000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7219110000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7219120000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
7219130000;5.0;0.0;1.0;0.0;18.0;0.0;0.0;0.4;0.8;0.0;0.0;5.0;0.5;0.0;0.0;0.0;TRUE;FALSE
